"alt","comments","facebookUrl","images/0/thumb","isVideo","likes","link","pageId","postId","shares","text","thumb","time","timestamp","topLevelUrl","url"
,"80","https://www.facebook.com/tamkrasaee/",,,"1300","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/6013099575371907/?type=3","1578576415490934","6013099642038567","367","Mood","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/275045567_6013099568705241_5330750371433546921_n.jpg?stp=dst-jpg_p403x403&_nc_cat=100&ccb=1-7&_nc_sid=110474&_nc_ohc=fKHIXkSM58kAX8w730V&_nc_ht=scontent-ord5-2.xx&oh=00_AfAwy75ktC-5Z045wmmAPC_RNOMRz0T_XZqY85s_51fL5w&oe=63F7D188","Tuesday, March 1, 2022 at 11:04 PM","1646204658000","https://www.facebook.com/1578576415490934/posts/6013099642038567","https://www.facebook.com/tamkrasaee/posts/pfbid02cJaHdjKkfVdUYrTKBfeCftfywRp9D26CbMRkGNcE6jLuQdmYL5AHWvcmC7LWNonpl"
,"76","https://www.facebook.com/tamkrasaee/",,,"3600","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/6013089785372886/?type=3","1578576415490934","6013089832039548","112","Garena Free Fire พร้อมแล้ว เหล่าอาร์มี่ล่ะพร้อมหรือยัง กับการประกาศความร่วมมืออย่างเป็นทางการ ว่า BTS จะมีการร่วมงานในฐานะแบรนด์แอมบาสเดอร์ระดับโลกกลุ่มล่าสุดกับเกม Free Fire กรี๊ดดด!!!ตื่นเต้นอ่ะ ใจแม่มาแล้ว เตรียมรอกันเลยกับประสบการณ์ใหม่ๆและความพิเศษสุดๆที่ไม่เคยเจอที่ไหนมาก่อนในจักรวาล Free Fire รีบโหลดเกมรอแล้วเตรียมฟินกับ BTS กันเลยพวกเธอ รายละเอียดไปดูตามลิงค์นี้เลยจ้า >>> https://ff.garena.com/news/article/th/634/ #FreeFirexBTS #BeTheStar #FreeFireTH","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/275041370_6013089775372887_5050778240071562971_n.jpg?stp=dst-jpg_p235x350&_nc_cat=110&ccb=1-7&_nc_sid=110474&_nc_ohc=1H-lYvku9NwAX9bkQL8&_nc_ht=scontent-ord5-2.xx&oh=00_AfBR5hJvxCqsWo_Wm7SG4X-AKZtrGYBZHFkCr2vN0HQSXA&oe=63F99053","Tuesday, March 1, 2022 at 10:59 PM","1646204350000","https://www.facebook.com/1578576415490934/posts/6013089832039548","https://www.facebook.com/tamkrasaee/posts/pfbid02ApCBkkNmjnqJJ88NLxUZEKwef5GKv2hFx2sWZQkH5FCnUvc3o3rKUb4Vz51zFUyl"
,"324","https://www.facebook.com/tamkrasaee/",,,"4600","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/6010454235636441/?type=3","1578576415490934","6010454308969767","992","ตาไม่เท่ากัน ? ได้ไง 👁👄➖","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/274922152_6010454228969775_6989501599156004282_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=110474&_nc_ohc=OgXq5sTfuPkAX975kZN&_nc_ht=scontent-ord5-2.xx&oh=00_AfC_pj0H5ZCdHbaqzxyWSQIQBkvGid2TXHPI-4oq5zU7DQ&oe=63F955A9","Tuesday, March 1, 2022 at 1:25 AM","1646126724000","https://www.facebook.com/1578576415490934/posts/6010454308969767","https://www.facebook.com/tamkrasaee/posts/pfbid0TDJtvUN1vgZxpFq5KLWZournsYun5fHzbdxPCf5zCioVHLVRK4Y3Qgtj1oTB3BHal"
,"735","https://www.facebook.com/tamkrasaee/",,,"14000","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/6007452669269931/?type=3","1578576415490934","6007452729269925","4300","อุ้ย!! อีแม่ เขาเข้าใจถูก หรือเราเข้าใจผิดมาตลอดคะ  Cr:โหนกระแส / ทวีตเตอร์/sanook.com/ Tulip Mahawongk","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/274750030_6007452812603250_1241989949067296963_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=110474&_nc_ohc=fArnySEAr30AX-7VnOP&_nc_ht=scontent-ord5-2.xx&oh=00_AfDc3fJAAmDKblSBBLeBtVW7iBwskglHBq3sWO0tAMZgLw&oe=63F80CB8","Monday, February 28, 2022 at 12:04 AM","1646035446000","https://www.facebook.com/1578576415490934/posts/6007452729269925","https://www.facebook.com/tamkrasaee/posts/pfbid02n8KiHp8t8MKAftq5RzpiJ4o7YExUCdRWGupZfSQAM1NJ9WEcZgcmtQLUsH1PtpBcl"
,"106","https://www.facebook.com/tamkrasaee/",,,"4500","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/6007248022623729/?type=3","1578576415490934","6007248049290393","282","เอาละ พ่อจำลองเหตุการณ์ตอนแตงโมจับขาเพื่อนตอนฉี่แล้วหนึ่งแมทซ์!!!! แต่เอาจริงมะชั้นฟังแล้วยังงงเลยพวกเธอ นี่ชั้นไม่เข้าใจ หรือเค้าพูดไม่เคลียร์ว่ะ  Cr:โหนกระแส","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/274805041_6007248155957049_5105428317890116143_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=110474&_nc_ohc=0lH8aPxN0a4AX-wgMDY&_nc_ht=scontent-ord5-2.xx&oh=00_AfDZP9yzCZhMgX0aOo139oi5tMn8PbqwhC_Ds1PQBCJqOA&oe=63F95C9D","Sunday, February 27, 2022 at 10:06 PM","1646028362000","https://www.facebook.com/1578576415490934/posts/6007248049290393","https://www.facebook.com/tamkrasaee/posts/pfbid0YrcTBsJaFYWuy3FBN2M4ef7s43yvz1i2j5PXbmJmSE5a4vrgi7gDLxZhkPuCviiDl"
,"86","https://www.facebook.com/tamkrasaee/",,,"7900","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/6007176272630904/?type=3","1578576415490934","6007176355964229","493","มาละโหนกระแสเทปที่มีคนอยากดูมากที่สุดในช่วงนี้ ชั้นขอเสียงอุ้ย!!! ของพี่หนุ่มหลายๆครั้งเลยนะคะพี่หนุ่มขาาาาา >> https://www.facebook.com/HKS2017/","https://scontent-ams4-1.xx.fbcdn.net/v/t39.30808-6/274545579_6007176435964221_2704563709635125745_n.jpg?stp=dst-jpg_p280x280&_nc_cat=107&ccb=1-7&_nc_sid=110474&_nc_ohc=svo3t85KcLUAX9qRuIq&_nc_ht=scontent-ams4-1.xx&oh=00_AfAuKLa7TDszGTrchmgYBpN200HHEjOKLoBgszHRz1-hiQ&oe=63F87CEB","Sunday, 27 February 2022 at 21:25","1646025951000","https://www.facebook.com/1578576415490934/posts/6007176355964229","https://www.facebook.com/tamkrasaee/posts/pfbid02t4fRi4TP7h36ZY3pps59BtvCQzv2rxspYeqTuSTF415mTKpiSyDq2NyyK7mu5zoBl"
,"329","https://www.facebook.com/tamkrasaee/",,,"7800","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/6005261099489088/?type=3","1578576415490934","6005247672823764","1000","แซน: ไม่เคยปัสสาวะแบบรีบๆในชุดบอดี้สูทเหรอคะ ? ขวัญ อุษามณี: ไม่เคยค่ะ ใครทำได้ช่วยสอนที  แยม ฐปณีย์ : พี่จะลองให้เองค่ะ !!!!  อิดอก ยอมใจพี่แยม ยอมนั้งเรือแล้วลองทำท่านั้งฉี่ท้ายเรือให้ดู ... Cr:ข่าวสด / ,The Reporters ","https://scontent-ams4-1.xx.fbcdn.net/v/t39.30808-6/274347486_6005261212822410_886447918254778932_n.jpg?stp=dst-jpg_p240x240&_nc_cat=109&ccb=1-7&_nc_sid=110474&_nc_ohc=O_qCTcM1t8kAX-hWrUU&_nc_ht=scontent-ams4-1.xx&oh=00_AfB5TILWv_dqHTNYZYe6k38LFZS-7maA2mmsyHgUHWMzpw&oe=63F7C3ED","Sunday, 27 February 2022 at 05:25","1645968334000","https://www.facebook.com/1578576415490934/posts/6005247672823764","https://www.facebook.com/tamkrasaee/posts/pfbid05b2mQqERbuMKyhrgLzvsh9S4iDe45Pp6KRfJs23YTD36EYGZ2vcuSzq52GggV1p1l"
"May be an image of text that says ""F> bitkub NFT THE 1ST NFT AIRDROP PHENOMENON 9 25 FEB PARC PARAGON INTERCHANGE 21 26 FEB THE PANORAMIX CENTRAL WORLD 18：30- 18:30-18:45 18:45 18:30-18:45 18:30 -18:45 เพียง 17 MIN LnFi จากสถนิลยาม ถึงโอณ ถังโอกอมลยาน กมนตรี INUTES ESFROMBEES FNONHERE TO DIESIAM MaG ฝนม PP NES EMUTURA SAT HTpaHaR Fa""","4","https://www.facebook.com/tamkrasaee/",,,"169",,"1578576415490934","6001573546524510","9","พวกเธอฉันมีเรื่องด่วนมาแจ้ง... Bitkub NFT กำลังจะสร้างปรากฏการณ์ The 1st NFT Airdrop Phenomenon ครั้งแรกในประเทศไทย กับการแจก NFT กว่า 30,000 ชิ้น ผ่าน QR Code บนจอยักษ์ใจกลางเมือง  หวี๊ดดดดดดดดดดดดดดดดดดดดดดดดดดดด พร้อมให้เธอๆได้เป็นเจ้าของ เพียงแค่สแกนรับง่ายๆด้วย Bitkub NEXT... กิจกรรม NFT Airdrop Phenomenon จัดขึ้น 2 วันโดยมีรายละเอียดดังนี้ วันศุกร์ที่ 25 กุมภาพันธ์ 2565 เวลา 18:30 – 18:45 น. (15 นาทีโดยประมาณ)  : แจก NFT Airdrop 15,000 ชิ้น ผ่านจอดิจิทัลบริเวณรอบลาน Parc Paragon     และหน้าตึก Interchange ใจกลางอโศก  วันเสาร์ที่ 26 กุมภาพันธ์ 2565 เวลา 18:30 – 18:45 น. (15 นาทีโดยประมาณ)   : แจก NFT Airdrop 15,000 ชิ้น ผ่านจอ Panoramix หน้าลาน CentralWorld  NFT ที่ทําการแจกในกิจกรรมนี้แบ่งออกเป็น 2 ส่วน ได้แก่ - ของขวัญพิเศษจาก Bitkub Chain ซึ่งเป็น NFT ที่สามารถ Redeem ผ่านกระเป๋า    Bitkub NEXT เป็นเหรียญ KUB จํานวนรวมสูงถึง 1,000 KUB  - Thai League NFT ซึ่งเป็นการ Kick Off แจกเป็นครั้งแรก โดยสามารถน่าไปสะสมเพื่อแลกรับ   ของรางวัล รวมถึงใช้ร่วมสนุกกับกิจกรรม การสะสมค่าพลัง และ Popular Vote ประจําแมตช์    การ แข่งขัน ที่จะเกิดขึ้นในเร็ว ๆ นี้อีกด้วย ร่วมเป็นเจ้าของ NET ชิ้นพิเศษได้ง่าย ๆ เพียงแค่มีบัญชีกระเป๋า Bitkub NEXT แล้วไปสแกนรับ NFT พร้อมกันได้ในวัน เวลา สถานที่ของการจัดกิจกรรม  สมัครใช้งาน Bitkub NEXT ได้ที่ : https://accounts.bitkubnext.com/register  ช่องทางดิดตามข่าวสาร  Bitkub NFT Website : https://www.bitkubnft.com/  Facebook: https://www.facebook.com/bitkubnft  Bitkub Chain Website: https://www.bitkubchain.com/  Facebook: https://www.facebook.com/bitkubchainofficial  Twitter: https://twitter.com/bitkubchain  #MOVEFORWARDwithBITKUBCHAIN  #BitkubChain #ThaiBlockchain  #PoweredbyBitkubBlockchainTechnology  #BitkubNFT #NFTs ","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/274813122_6001544956527369_5075995167426189382_n.jpg?stp=dst-jpg_p235x350&_nc_cat=104&ccb=1-7&_nc_sid=8024bb&_nc_ohc=yvloSTpToQUAX8OZNfH&_nc_ht=scontent-ams2-1.xx&oh=00_AfCkLQj6pJp51E-392gsi_KOksK91l9foQYopreuEyVUFg&oe=63F885DA","Friday, 25 February 2022 at 23:57","1645862232000","https://www.facebook.com/1578576415490934/posts/6001573546524510","https://www.facebook.com/tamkrasaee/posts/pfbid0usWHEcG5whjHpengcwHyv2QWzFUhYEZ9TvwcKheYZ83JYZxExqLBDeBBiZMYUfPml"
,"188","https://www.facebook.com/tamkrasaee/",,,"8300","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/6001390699876128/?type=3","1578576415490934","6001351076546757","767","เจอแตงโมแล้วนะพวกเธอ!!! ใครมีภาพอย่าโพสต์รูปนะขอร้อง เดี๋ยวค่อยรอดูข่าวช่องต่างๆนะ TT Crในภาพ :ทวีตเตอร์/ คุณสรยุทธ","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/274622178_6001390819876116_1087179460162288418_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=110474&_nc_ohc=X_W04h9-UwcAX-OS9kJ&_nc_ht=scontent-ams2-1.xx&oh=00_AfCsAxDAdXUqnQL0vCUWqJuEKaGENrLaieC_RzMRpYAB6A&oe=63F918BF","Friday, 25 February 2022 at 22:15","1645856115000","https://www.facebook.com/1578576415490934/posts/6001351076546757","https://www.facebook.com/tamkrasaee/posts/pfbid0TqTVCKYKNoHt2fsCDthgsro15kKUf664r7i1K9KJhnUhSFk7nuCzPjhGxPHstMpul"
,"351","https://www.facebook.com/tamkrasaee/",,,"6800","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/6001224953226036/?type=3","1578576415490934","6001224983226033","2100","~เพื่อนแท้","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/274603310_6001224946559370_2712573474104852086_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=110474&_nc_ohc=QIPSLloIztEAX8QOOax&_nc_ht=scontent-ams2-1.xx&oh=00_AfDuazT44wRIaK-WCGWcE909bFFqd1BIbpgLsf4QrjSsOg&oe=63F9279F","Friday, 25 February 2022 at 21:06","1645851991000","https://www.facebook.com/1578576415490934/posts/6001224983226033","https://www.facebook.com/tamkrasaee/posts/pfbid02nBbmD8RDpTc5R7sp5kY52LZQPj4Y9vjyNEKzFTPCCgWuWP7GXThDZ2o8iuzHnpq5l"
,"102","https://www.facebook.com/tamkrasaee/",,,"2000","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/5999135760101622/?type=3","1578576415490934","5999135810101617","313","Mood","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/274753140_5999135756768289_1507901179121486765_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=110474&_nc_ohc=oQkZVff55dAAX83VtGc&_nc_ht=scontent-atl3-2.xx&oh=00_AfDlMdikiBF7KzgYo4O6dQdA3a951SRQ8leK45lCNMsunA&oe=63F88900","Friday, February 25, 2022 at 4:02 AM","1645790537000","https://www.facebook.com/1578576415490934/posts/5999135810101617","https://www.facebook.com/tamkrasaee/posts/pfbid02ZtEqJ4rFsHJFvJepSkQQ3gXHcYYqmbLVi1PJNVpux5Bie7PNwELUhk2okFnEcz5sl"
,"104","https://www.facebook.com/tamkrasaee/",,,"6400","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/5999060296775835/?type=3","1578576415490934","5999060336775831","151","ก็ไม่มีอะไรหรอก ฉันแค่ชอบเป็นการส่วนตัว มันอร่อยจริงๆนะ 20 B เอง 👁〰️👁 #วิตอะเดย์ขิงสกัด  #น้ำขิงไม่แสบคอ","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/274550646_5998396063508925_461759292820459136_n.jpg?stp=dst-jpg_p403x403&_nc_cat=101&ccb=1-7&_nc_sid=110474&_nc_ohc=65uUB3ds_HIAX_I5KY1&_nc_ht=scontent-atl3-2.xx&oh=00_AfBghtJ6Ek-0zvKE2KokcufSZoKtPL4lA2zG_hFIdkHjXA&oe=63F84E39","Friday, February 25, 2022 at 3:30 AM","1645788615000","https://www.facebook.com/1578576415490934/posts/5999060336775831","https://www.facebook.com/tamkrasaee/posts/pfbid032ssjBWjJyYzCtQUgh6CRKsrpuzDGeF3VQP3Nbtscss2ZmrNDAdwkrYoZiK62ES1Pl"
,"72","https://www.facebook.com/tamkrasaee/",,,"4800","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/5996903233658208/?type=3","1578576415490934","5996872983661233","376","ข่าวด่วน!!!! หลังจากตอน 5 ทุ่มมีข่าวลือสะพัดว่า แตงโม นิดา  พลัดตกแม่น้ำเจ้าพระยาแถวสะพานพระราม 7 ตอนนี้ยังไม่พบตัว นักข่าวหลายสำนักออกมาเสนอข่าวแล้ว ลุ้นมาก เอาใจช่วยนาง ขออย่าให้เป็นอะไรเลยหรือว่าเป็นการเข้าใจผิดก็ยังดี สาธุ จะคอยตามข่าวเรื่อยๆ ตอนนี้ใจหายใจคว้ำมาก  Cr:ในภาพ","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/274551999_5996903400324858_7766434870798555276_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=110474&_nc_ohc=vKKEaaeJy2oAX9qHDRX&_nc_ht=scontent-atl3-2.xx&oh=00_AfCkxAi9yk1zDPqNkHQl8MEpTcOehstuO40NqehvShYBxw&oe=63F85E18","Thursday, February 24, 2022 at 9:36 AM","1645724201000","https://www.facebook.com/1578576415490934/posts/5996872983661233","https://www.facebook.com/tamkrasaee/posts/pfbid0PsTh1W4xEKN2w3LUErED7PHeaVsQYWWtAfPzmQxi8qHuE1NJXeNq353iRxHG5GJLl"
,"96","https://www.facebook.com/tamkrasaee/",,"true","1200",,"1578576415490934","5995988147083050","307","กำลังเขินเลอ 👁〰️👁 #สัตว์โลกน่ารัก #แอบชอบ","https://scontent-atl3-2.xx.fbcdn.net/v/t15.5256-10/274786014_289086469997654_6701836054953676085_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=08861d&_nc_ohc=2qkrDMtY4_kAX9qNtZ6&_nc_ht=scontent-atl3-2.xx&oh=00_AfCVMZu2KS0lHQ3NHjBj3GMrzv-X_1m604GcwkdQlL9EFw&oe=63F8CB38","Thursday, February 24, 2022 at 3:19 AM","1645701583000","https://www.facebook.com/1578576415490934/posts/5995988147083050","https://www.facebook.com/tamkrasaee/posts/pfbid03Y6qY8KrcDEWm24NDJgXsZbCo3gr4ZLGpgz9AKPZdKebdVt68iawUEt1uGiNNt6bl"
,"225","https://www.facebook.com/tamkrasaee/",,,"3000","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/5995726807109184/?type=3","1578576415490934","5995726860442512","326","เพื่อนเตือน = ไม่ฟังคร่า","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/274665295_5995726793775852_4379971226637480215_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=110474&_nc_ohc=eyCka-sVSPsAX_n6GIR&_nc_oc=AQm760BjcGa10mkXNt5iy_LWBU-CxkAGOUaIGsgM6SrvgRSuV3a9A5mHjlN84VL5r4PJfjcmL5XZ-tz6ZknA51L9&_nc_ht=scontent-atl3-2.xx&oh=00_AfDLUdJKjVmCr_QuBIdS8zXLXUhMbdOimNzwS-cnWKe3ew&oe=63F8C432","Thursday, February 24, 2022 at 1:29 AM","1645694978000","https://www.facebook.com/1578576415490934/posts/5995726860442512","https://www.facebook.com/tamkrasaee/posts/pfbid02cDDusoLoAy746QAB4m2SwJLC1q41Txi1Yckaqfka27Bf4N3oGSXbmtePRvDYhm6Pl"
